test_setting,mean_score,fold_0,fold_1,fold_2,fold_3,fold_4
logreg_weighted,0.653153755197,0.649637008672,0.667906695097,0.644736551947,0.660847403475,0.642641116793
logreg_macro,0.492287118057,0.480577879804,0.508912857262,0.480786544637,0.502596161157,0.488562147426
dummy_weighted,0.404836400808,0.409471202238,0.411712109201,0.423615594472,0.389532676353,0.389850421776
dummy_macro,0.24194385621,0.242384923387,0.242659910754,0.249570116863,0.228641734056,0.246462595993
