test_setting,mean_score,fold_0,fold_1,fold_2,fold_3,fold_4
logreg_weighted,0.657368111556,0.662884302615,0.66791692224,0.644365856806,0.665398500269,0.646274975849
logreg_macro,0.512321843397,0.5061346172,0.533705692112,0.495253630149,0.524675117555,0.501840159968
dummy_weighted,0.41172787331,0.436208980108,0.406946095231,0.411384722743,0.420813592333,0.383285976137
dummy_macro,0.247194029773,0.259823237605,0.245057144113,0.248366554311,0.258962140921,0.223761071915
